address,city,lat,long,name,province,websites,phones,id
1206 E Crosstown Pkwy,Kalamazoo,42.28725,-85.564386,National Products Co,MI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJhE6c8UfEYH8DMmorKAvpqkUOT3X3n0azsbHF1bH7z9KGRtrlt3BP4uWio3jTsyGE_HoEJs2-gw-X6c9h0nE3qBZzxHsQz6CUe-jgNcEynZPMAFBt3_LoEynLr_BVNQybgBy0fQU7bFkMEYy6KkXLmyqGiwfO5mIZQ_zip7hZaXLZGAicGG4Mv_v5HDL6fZYD-CbLkwNcru_u3TtXy7iG-Jf7pvRi78FrgQmWsAhr8ruc_uOL9VIG86qUjnA7GYmK9y04v_B5F4dtEu3u2SGI5a5J1khcF1ebUyoEDgKHrD2Y93YMvZRfmBWrdltg2AXdynJzgs_u4jrQYjkC2JCnqGR2aK_WdBrhjvuuzAv6Q1U&placement=listing_profile&cs_user=unknown&cs_session=10a7b323d33c9bc98e3d5325350a984737a3e22a,2693443640,3405
91 River Ave,Natrona Heights,40.610965,-79.72157,Natrona Bottling Co,PA,,7242249224,3406
Pti Airport,Greensboro,36.10505466,-79.93677239,Natty Greens Pub,NC,nattygreenes.com,,3407
306 Mendocino Way,Discoverybay,37.916959000000006,-121.620273,Natural Brew,CA,,,3408
3855 Dividend Dr,Shinglesprings,38.648781,-120.951095,Naturex Inc,CA,,5306762774,3409
4069 Vineyard Rd,Stewartstown,39.78427,-76.59595300000001,Naylor Wine Cellars Inc,PA,naylorwine.com,7179932431,3410
12035 Susquehanna Trl S,Glenrock,39.814997,-76.68769300000001,Naylor Wines Antiques Markets,PA,,7172272228,3411
6950 S 108th St,La Vista,41.188959999999994,-96.08203,Nebraska Brewing Company,NE,,4029347988,3412
Po Box 3,Deerfield,42.192941,-87.928579,Necta Sweet Inc,IL,,8472159955,3413
4135 Orchard Lake Rd,Orchard Lake,42.577884999999995,-83.36236,"Nectar's, Nectars",MI,http://www.nectarswinebar.com,2488517777,3414
495 S Lakeshore Rd,Chelan,47.841597,-120.09700500000001,Nefarious Cellars,WA,http://www.nefariouscellars.com,"15096829505, 5096829505, 5.096829505E9",3415
701 Mcclaine St,Silverton,45.005957,-122.79298500000002,Neighbor Dudes,OR,,,3416
405 N 1st St,Hermiston,45.843339,-119.29023600000001,"Neighbor Dude's, Neighbor Dudes",OR,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttXlRsiY_RRADsa7h1yFA9UAb4sctqoiI5-g0CW5C4p82teulzQLDHF_-BFaUov8o_O2Pedj99GTqp6k2XShX8zc1kPgJSvwCwdAUn6rgW1kRWcVfAL_rfmAkZzS57lUUhV3x6k4z2idGWW9vDx9wNjH6I0yKkXkHmZnv00aMW2Jssb6oGaxDtusN7KFZnFDQK-nqckqAlv4YEYCpYxjb2iEu-im49hdl9H-c9qsgiK6RZnxkOQzTMow3YV8lSPCku3pwTUZCkoRy1O2ReXCOOU_7RvR_DEX8r79RjJ7yPzeArwBNvvEf7MgU8RFNZxOCIjblX32OLbBfObp5TmB-o8SfhGplj_7lbkZQ-SCww-5dSi6ODmbg7Xg&placement=listing_profile.b&cs_user=unknown&cs_session=38949ac743d6de9cf6525ccff1bcabb5e2b07f87,5412892337,3417
1904 W Forest Home Ave,Milwaukee,43.006809999999994,-87.938146,Neon Lights,WI,,4146470809,3418
1201 S 16th St,La Porte,29.65058756,-95.03525571,Neon Moon Saloon,TX,,"(281) 471-6366, 2814716366, [(281) 471-6366, 2814716366]",3419
4842 Wiggin St,Oakpark,34.17955,-118.785129,Nepal Brew Llc,CA,,,3420
2601 W Devon Ave,Chicago,41.997499,-87.694991,Nepal House,IL,,,3421
101 Governor Hunt Rd,Vernon,42.769493,-72.51727,Nesbitt's Portside Tavern,VT,http://nesbittsportsidetavern.com,8022584600,3422
909 Ray Ave,Croydon,40.085321,-74.90221700000001,Neshaminy Creek Brewing Co,PA,http://www.neshaminycreekbrewing.com,2154587081,3423
800 N Brand Blvd 18,Glendale,34.157596000000005,-118.25483100000001,Nestle Beverage,CA,,8185496000,3424
30083 Ahern Ave,Unioncity,37.607596,-122.076536,Nestle Professional Vitality,CA,,5104411735,3425
1200 Nestle Ave,Eau Claire,44.831525,-91.526966,Nestle Usa,WI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJonLgrKkmlZJhtVdnwk3iHNe7d2g7M8vgpnj9DkQtdSOyR-OWpO7Awx8mON8KkzF3uCoO2AXXtFjzSP6Q9GzEniJACIr3bbv0BTmkNDv02xXQghJMe6hODzoqgfBTCk6h8uYTFgX1k-QXHs4njsaj0t19iLiSJhALXbOGJVA01OT11nsXiJ17dMAkMUSxF_655aBwWWgUe4mPLOJWlj7vAuMQvB7nh35NwinLF-g2mTPUOQPAI23q2tuY3gzoX48P_VuZMx6CFkjIyA_DD76jrH-ZgEUDZg3nVpOnAMkmkeQe1Pk7CeKj6B6-N3GmoneGISfI92keMo0Ret5XoihLgbH-FlvnYngR&placement=listing_profile&cs_user=unknown&cs_session=dff3df40c3124ce37af66c59ebca7b1a12c86f9b,7158399440,3426
2419 Country Club Dr,Medford,42.323654,-122.837775,Nettie's Vanilla Syrup,OR,,5416217283,3427
30 Hillside Ave,Bayport,40.75618,-73.03463,Never Again Brewery,NY,,,3428
12337 S Route 59,Plainfield,41.65779577,-88.20314527,Nevin's Brewing Company,IL,http://www.nevinsbrewing.com,8154363900,3429
415 Bank St,New Albany,38.286821999999994,-85.82236999999999,New Albanian Bank Street Brewery,IN,http://newalbanian.com,8129447112,3430
475 Northampton St,Buffalo,42.907419,-78.85019399999999,New Bird Cage The,NY,,7168868701,3431
410 N 10th St,Richmond,39.83383624,-84.88969491,New Boswell,IN,,7654882042,3432
180 W Mill St,New Braunfels,29.70307,-98.12675,New Braunfels Brewing Co,TX,,"8306262739, [[8306262739]]",3433
1 S Curley St,Baltimore,39.291128,-76.57542,New Cassell's The,MD,,4105344884,3434
4721 University Ave,Des Moines,41.600509,-93.68191800000001,New City Market Natural Grcrs,IA,,,3435
1102 Prospect St,Indianapolis,39.7524857,-86.13958240000001,New Day Craft Mead & Cider,IN,http://www.newdaycraft.com,8886323379,3436
64 Chestnut St,Boston,42.375862,-71.0594,New England Brewery Tours,MA,,6175396055,3437
11545 Sorrento Valley Rd,San Diego,32.911808,-117.23129099999998,New English Brewing Co,CA,,,3438
11312 Lyndon B Johnson Fwy,Dallas,32.87634,-96.68604300000001,New Era African-caribbean Store,TX,,,3439
2400 State Highway 69,New Glarus,42.794605,-89.63023000000001,New Glarus Brewing Company,WI,,6085275850,3440
690 Commerce Ct,Holland,42.818514,-86.114154,New Holland Brewery,MI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttXlRsiY_RRACoRL3dgPMtEwK5io88bVfI8yTwKSN_RQ63kay-L0BhR-fXXqZuV7V-ISkauozwjY5XNDA_u6i0dzesJoc71JbeoadoWsLBP-TxA_NC3QPoqgRYg_Z3CQtYopLk8di5axOo4KATHTvl4lY1xVwnkHBKy0xkBaTjnFNCy9ci7uvOhvb8bkEuVjxG8QeC1aseHRGQg082ZKbk0_c0RCg7GYSNkqar9yru8I6Hpf9LWNO6l3B_43OA0ZdK8HFSshRjwa9KQ0V12q4rxjwTGtVxG52sNq_58j9eK08gW7591q0BuwWUUwE_VdP7-7wA3Bvp4CaHbrCI2NhLnFbLWGAjooChDrStzJ5rWDM&placement=listing_profile.b&cs_user=unknown&cs_session=bbbb44e306e5dbdf2be4b831dc6918dc839830f2,"6165102259, 6163556422, 6162987727",3441
66 E 8th St,Holland,42.79002,-86.10413,"New Holland Brewery, New Holland Brewing Co",MI,http://www.NewHollandBrew.com,"6163556422, 6162983766, 6168340480",3442
4927 Greenwood Rd,Rootstown,41.105062,-81.214489,New Milford Cafe,OH,,3303252921,3443
1801 S 4th St,Philadelphia,39.925745,-75.15253,New Mt Inc,PA,,2154627098,3444
2148 W 3rd St,Davenport,41.522312,-90.61014,New Opendore Tap,IA,,5633233600,3445
3001 Tchoupitoulas St,New Orleans,29.919929999999997,-90.08085,New Orleans Lager & Ale Brewery,LA,,5048969996,3446
1310 W Hudson Rd,Rogers,36.355309999999996,-94.13457,New Province Brewing Company,AR,,14792460479,3447
11405 N Dowling Rd,College Station,30.564959,-96.35008,New Republic Brewing,TX,newrepublicbrewing.com,14152739378,3448
112 Sams Ave,New Smyrna Beach,29.025509000000003,-80.922264,New Smyrna Beach Brewing Company,FL,newsmyrnabrewing.com,3869573802,3449
1109 Campbell St,Myrtle Beach,33.69796753,-78.88964296,New South Brewing Company,SC,http://newsouthbrewing.com,8439162337,3450
448 Wilson St,Brewer,44.78281,-68.74838000000001,New Stable Inn,ME,,2079893200,3451
24506 Jericho Tpke,Floral Park,40.725683000000004,-73.719065,New World Brewing,NY,http://www.ronbennettinsurance.com,5163028472,3452
9651 Lock Rd,Brewerton,43.237343,-76.198474,New York State Canal Corp,NY,,3.16E+09,3453
19 State Rd,Newaygo,43.42001,-85.80005600000001,Newaygo Brewing Co,MI,,2314526551,3454
88 S Colden St,Newburgh,41.497341,-74.008076,"Newburgh Brewing Company, Newburgh Brewing Co",NY,http://www.newburghbrewing.com,"8455612327, 8455692337",3455
4 New Pasture Rd,Newburyport,42.804558,-70.886635,Newburyport Brewing Company,MA,nbptbrewing.com,9784638700,3456
24258 Main St,Newhall,34.37825675,-118.52727469999999,Newhall Refinery,CA,http://www.newhallrefinery.com,6613884477,3457
4730 Pan American East Fwy N E,Albuquerque,35.133792799999995,-106.6059314,Nexus Brewery,NM,http://www.nexusbrewery.com,5052424100,3458
2800 Pleasant Valley Rd,Aptos,37.00547,-121.84006000000001,Nicholson Vineyards Winery,CA,http://www.nicholsonvineyards.com,8317247071,3459
506 Pershing Rd,Raleigh,35.804283,-78.63369,Nickelpoint Brewing Co,NC,nickelpoint.com,9199165961,3460
2141 Clinton St,Buffalo,42.871658000000004,-78.797302,Nicky G's Sports Bar,NY,,7168264259,3461
7040 State Rd,Philadelphia,40.023525,-75.03671,Nicoletti Beverage Center Inc,PA,nicolettibeverage.com,2673178158,3462
712 W Turner St,Allentown,40.604904,-75.473495,Nikitas,PA,,6104346877,3463
6464 E Tanque Verde Rd (pima),Tucson,32.24461019,-110.85451840000002,Nimbus Bistro,AZ,http://www.nimbusbeer.com,5207331111,3464
9 Prestige Cir,Allen,33.092575,-96.67263,Nine Band Brewery,TX,,9726635707,3465
6095 Montgomery Rd,Cincinnati,39.18217,-84.42733,Nine Giant Brewing,OH,http://ninegiant.com,"5133510193, 5133664550",3466
929 Broadway,Albany,42.66182077,-73.74395593,"Nine Pin Ciderworks, Nine Pin Cider Works",NY,ninepincider.com,5184499999,3467
105 W Bird St,Hamilton,39.744341,-93.997766,Ninja Moose Brewery,MO,http://www.ninjamoosebrewery.com,8166689421,3468
272 Van Buren St,Eugene,44.05702,-123.10991999999999,Ninkasi Brewery,OR,http://www.ninkasibrewing.com/,"5413442739, 541 344-2739",3469
23 Norwood Ave,Long Branch,40.29914,-74.00287900000001,Nip & Tuck Bar & Package Goods,NJ,,7322220023,3470
3333 W Division St,Saint Cloud,45.553490999999994,-94.198865,Nitro Brew & Hobby,MN,,,3471
139 N Patterson St,State College,40.788897999999996,-77.870801,Nittany Beverage Co.,PA,nittanybeverage.com,"8142383031, 8142379577, 8664610604",3472
5351 1st St,Katy,29.78637,-95.81482,No Label Brewing Co.,TX,,12816937545,3473
6002 E Lancaster Ave,Fort Worth,32.73554,-97.22824,No Name Tavern,TX,,8174963255,3474
38725 Proctor Blvd,Sandy,45.397285,-122.26498400000001,No Place Saloon,OR,http://noplacesaloon.com,5036686415,3475
1621 S Sinclair St,Anaheim,33.80836971,-117.88302040000002,Noble Ale Works,CA,http://noblealeworks.com,7146342739,3476
356 New Leicester Hwy,Asheville,35.60223123,-82.62447874,Noble Cider,NC,noblecider.com,8285759622,3477
2636 Farrington,Dallas,32.803123,-96.84127,Noble Rey Brewing Company,TX,,,3478
8630 Hardscrabble Rd,Westfield,42.290777,-79.619935,Noble Winery,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ1GfLkT6S70-ZJkAnlJmBvig_OQWBCw8fPaihvUizupPX934aLtiBpIZfeSqfKR1Iz1CwRbTA4QSahgtjKsck4gpoZlS6XsQNSamHcsJp996b6aYjlrSxtjVxNiVMZD4kRD1WQzJekiGSc3PzXpUd4qs9pmmvMAiDOcb2QaNNW2qkdWHSJAExzQZsvsw7bnif84v4P1v6joFd5_RB9o8lKDSLVuaP7jFoEwD1NIFv8g3rTaApS1xwqtmLN5Up5d9Du172K6L5M-5cJtMCAucdgkG1NFi-KSixaIzM2ilvbZkWcZ_uVmRwk0_dr67Z9zsKMO0KR58KGbvFxhPyoVhUSQQnPKH2EIktG_Ggqw41u5k&placement=listing_profile&cs_user=unknown&cs_session=80166942c40db48bafc81307b2f4e9ec7e4d3341,7163269463,3479
1516 Sansom,Philadelphia,39.9504,-75.16654,Nodding Head Brewery,PA,,2155699525,3480
1003 E Trent Ave,Spokane,47.662046999999994,-117.39498400000001,No-li Brew House,WA,,,3481
76 S Washington St,Seattle,47.601007,-122.33521,Nomi Sake,WA,,,3482
492 Wilson St,Brewer,44.781856,-68.745651,Noodles & Company,ME,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJN-mHZvZdmYoPjNK61A6bFXId7sj1XThAYMznAmbZItbxXlOfRwlUfgx1D5njVX40y6IUXgFqKTTaHRai0i_SvkHsCOW58glN1Iq4F44jTp3mux5eHeMWIQpiTHvObSco-Oyb_9JVVI6icxOdjMuinIlZqFBP2Xg_5abz2XlKGtRyMXLQcuSIIF8abT2gu2cwMAc6kWpQzh77UqJf5O_1NA6M4ESebhWWCWw5oULwU2CccWGmeTR8vikzKi5z2EYGxhmvOmXq1hSkS6-es1U-AMZPFmt8w1O3sgyEezA0g5mG8J_xtArSRWPC8az4w7N2c6UCyBMrd3EQwQwGXeuxW_Od1olOkohO&placement=listing_profile&cs_user=unknown&cs_session=27be1dcc22b1f1051db4a8bb51a8d1be4c3edba9,2079899898,3483
1618 Central Ave,Dubuque,42.508212,-90.668604,Noonan's Tap,IA, iowa,5635832886,3484
1768 Churn Creek Rd,Redding,40.581348999999996,-122.354359,Nor Cal Brewing Solutions,CA,,,3485
13999 Lorain Ave,Cleveland,41.455452,-81.788935,Normandy Tavern The,OH,,2169419599,3486
3717 N Kenneth Ave,Chicago,41.9493,-87.73948,Norris Brewing Supplies,IL,,7735454004,3487
431 Pine Saint #,Burlington,44.467667,-73.215407,North American Breweries,VT,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4xFwjWo1y_3pSOWQfwnOG1fjvITc40BNQw9D0Wl5Wz3xbAtNWbTcECSWTPGksSHp5jO5C79aAHp3bXtnMH6rbHrVQNMDRvTIhAclbcdaz-MqpDJjlWcGaIFBk6cuCX03PfjFbmqzd0C-3YIu4IaN44onv0phyKpplNxKTNSNdFckQzOuzoGGzJc8YatdFxVNMAN-44aHRXOzIlRoeNI4v7B5Re3wCYmRKhCK3vGmI8UE_23Jdf9JCT0b1FTM65853BKbaCoQKACFQtTH_DZBHfyslWmJpcy71YzRC1rpBz3KlHvFfgLXOFmwYlsFxzBuM5Qu84rCgJNOE88Bu0xR7m2VTptoksXTxWssLCtz4J3o&placement=listing_profile.c&cs_user=unknown&cs_session=6517b4555c5b3fadee9958c159219839483d0747,8026582739,3488
10010 N Capital Of Texas Hwy,Austin,30.391062199999997,-97.73859814,North By Northwest (nxnw),TX,http://www.nxnwbrew.com,"(512) 467-6969, 5124676969",3489
410 N Center St,Northville,42.434895000000004,-83.48281,North Center Brewing Company,MI,,2484447967,3490
444 N Main St,Fortbragg,39.446358000000004,-123.80553,North Coast Brewing Co,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ0cqPUj8PExB5Eijytn8941k7hk7nb7ky5tbM0l_FugNk2yZsA99GeBYBCWMX2lcO0Qgn_KX3tZdaGzOyw9BPYY7hMOHw3wp7qx-W9bPbwE-LyHzqotjw7rhq9qDusGXNURU57__MHAPqzUNexVBcb7-1K2xS69WEqeapgXPqIPZATv97dQ8KZKZcAye2MswAli4iMti9JauSbQtS3vpbYX2gWatYxtb905pVfGf_nWewtbjwEFSV32sdOWNhX1xLaVoGW8YJUDibniQSvrxU3kEzVIyBXSOBTjzoPfpWO5_b26Hk6nyeJNhcTIVULVmlZ5rlgmDkhBa_of8tj_9IyrjInY-3DofycAvqvCDw7ms&placement=listing_profile&cs_user=unknown&cs_session=6731f7e2ac76cfef7000a2bd246dd17b98b0ff6f,7079643400,3491
501 N Main Saint A B,Fort Bragg,39.446903999999996,-123.806137,North Coast Brewing Co Store,CA,,,3492
141 S Main St,Slippery Rock,41.063761,-80.055617,North Country Brewing Co,PA,http://www.northcountrybrewing.com,7247942337,3493
6186 Mt Baker Hwy,Deming,48.89049,-122.15106000000002,North Fork The,WA,http://www.northforkbrewery.com,3605992337,3494
1288 N High St,Columbus,39.98874005,-83.00562949,North High Brewing Company,OH,http://northhighbrewing.com,6144075278,3495
519 E Eva St,Phoenix,33.568543,-112.066364,North Mountain Brewing of Office,AZ,,,3496
400 W,Traversecity,44.764316,-85.62853,North Peak Brewing Company,MI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJt9sKMp6LGS2zJ1TNnzonUYxTVhNavA1QdMqkHzO2x6VV4wVF7iPZjzUh_Mnn57dl_7lsax99IwY9SYLsGuTTas3SBHlK245_L-svJF5xkO4ZNlJBTlhIebTNaktzNVw6ZEgH6J825g-HvDc1kRI9iYjMivvFFrrBK0o3loAvwekEGxoaWlYMg4G_wp6x66fyDIhvMBbFYD-HMAYFM5swkxpSCqTRLKIk4A1AyW3mrvMTPWGGOGdkV9E-KTLji310bYz6AEeoIJCbaD4D1TPXaRfZdKx8NdD4y3gQy9SpFwCQWsRWdgDr4tBnHTvgsgIP-sqchU4O7En7eG_x84HluldYV8ZTdCcw&placement=listing_profile&cs_user=unknown&cs_session=4002ef34b272fb52f10ecf816ae0b0026449036b,2319417325,3497
1848 N Susquehanna Trl,York,39.985440000000004,-76.738812,North York Beverage Co Inc,PA,,7178486054,3498
2716 E 38th St,Minneapolis,44.93419379,-93.23230406,"Northbound Smokehouse and Brewpub, Northbound Smokehouse Brewpub",MN,http://northboundbrewpub.com,"(612) 208-1450, 6122081450",3499
6021 Lyndale Ave S,Minneapolis,44.8936033,-93.28773715,Northern Brewer,MN,,6128434444,3500
1150 Grand Ave,Saint Paul,44.94,-93.15,Northern Brewer Homebrewing,MN,http://www.northernbrewer.com,,3501
45450 Industrial Pl,Fremont,37.49568,-121.94998100000001,Northern Ca Distributors,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJxMicGgmVHQCS80X2dtck4CDvqJvhTf4Kt0jXzpxweXX2oqfnMr1QWXfH7txF_LY_NANh4pRtdv-nfBSFV4sTNKmGywC5MtkP_RnU8UCIyes17SpMHBm2pvPDPKQge2iwcGvbc8-h9DNmd6zIsVuqI-TdPl5y6L7YdZTV-JQoxMC8PL7tliMriJnFwuxtgpkM7FhgpufIcADhQNPFjBjD3g6cKXE-SHZgt4inYYoc4k0l-pneWvUK4obpK1dRvZsToSgdzfm0yeWiDg8KdELhRRFho4F-UX5n2tcNuhk0u1CuUzaLxrxZRq2agJS0DHWgJDEkh3FX-8Gd9aoCgwLIS0J3kVhaB9vc&placement=listing_profile&cs_user=unknown&cs_session=5a57956f160c93016165ebe6ba36e02477e90678,5104906106,3502
13512 Peninsula Dr,Traversecity,44.889863,-85.529725,Northern United Brewing Co,MI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJWfSegR2KTDKpn-lSO4gmeR9v8UHNPoOB7KRkmFwakeLw7y-f7JYBNzAqHwuh7fhF-6uCLfHcbeUoMkQ2JLSZEJFpdd8pGAFkJJmT0eBQk9ZDHxt-kLp1KH-dG2JcKN__bSVnBfZTcYnZVcw7iWUM3XbyUhJNqcA5c2kIKLZ7OBH1-1oaIHoQMdsBwHdSVwpTmXGR9E-iO6vvwwVC-tQRvB_ZvHxwkeJWn7nq1gjUeid0WmcIF5gdlQhwYRH4IZJvbY9gXpyjXtydFcGi8M3NSOPKP5DjfTHJgtkBbCdr23mOmGDwJ3bgT0MKt_3tHOR6oVKu5ha8jI-SYnlJf7AiwTk-VxzVG2UpSQyXhnnvEfys-V660zNCHg&placement=listing_profile&cs_user=unknown&cs_session=3edd097f234473f7263a0432fbddbc2a66a94abf,2312238700,3503
1350 Manufacturing St,Dallas,32.797424,-96.829712,Northlake Supply Co,TX,,,3504
3825 E Huntington Dr,Flagstaff,35.213801000000004,-111.59355,Northland Beverage Co,AZ,,9285266401,3505
112 W Nagonaba Box 32,Northport,45.129738,-85.61795,Northport Brewing,MI,,12313861101,3506
1898 Sunset Rd,Highland Park,42.187020000000004,-87.808634,Northshore Brewing Supply,IL,,,3507
1754 N Friendee Pkwy,Arab,34.318151,-86.495823,Northside Beverage Llc,AL,,2565862337,3508
1736 J B George Rd,Wallawalla,46.011663,-118.365172,Northstar Winery,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJf8vP5yY89_efjqyJ7qgjYPblVQbuQ08KqSb3JJvKuzfVYZAqrWaPhVSVFRq2ApTbZZdr8SnxBkR3kzPgm_Gvstfc0RcCXZdkacN4Qa0uup8MMLWtb30bNSiNEDYlkD2rAJixWwfTs1AvLrTUJ91HvhQM37RLpXLxz_tQEJ2WKcBIueFQcbgJbdxLZ0_OhnnTc0KUFqaFQsYZLpQ7GhL5_0Rka9BwP33ofqvTbuJZjhzz026XDqPWA7bo0hRtdxC6tYAXu83cb2HMku1It0_MOc6tDrpvJ6Gjgr5rETV4F1K3TjHFnU227kZkMawUNddbWOZqh5A9-mLYfZjf0MRQz1FV2hZdgDV3d2A__mw_lXo&placement=listing_profile&cs_user=unknown&cs_session=d69f43e65ccd56283c40666640c5962d0d660b56,5095256100,3509
630 Baseline Rd,Northville,42.43727,-83.47524,Northville Winery,MI,thenorthvillewinery.com,"(248) 344-2131, 2483442131",3510
2908 E Andy Devine Ave,Kingman,35.214207,-114.013497,Northwest Arizona Distributors,AZ,,9287532704,3511
3514 55th St N W,Rochester,44.079335,-92.51616700000001,Northwest Liquors,MN,,5075293825,3512
4912 17th Ave N W,Seattle,47.664486,-122.3789,Northwest Peaks Brewery,WA,http://www.facebook.com/NWPeaksBrewery/timeline,"2069810887, 2068530525",3513
492 River Rd,Nutley,40.821464,-74.13507,Northwest Services Llc,NJ,,"9735911120, 9736677142",3514
2030 S E 7th Ave,Portland,45.508035,-122.658588,Nosh On Seventh,OR,groundbreakerbrewing.com,"5032396674, 5039284195",3515
5854 Redstone Ln,Brewerton,43.228244000000004,-76.114049,Nu View Windows,NY,,3156682552,3516
2319 Bishop Cir E,Dexter,42.323708,-83.87836,Null,MI,,7347929124,3517
1500 W Scott St,Milwaukee,43.019093,-87.931737,Nut Hut The,WI,,4146472673,3518
102 N Main Saint (at Broadway Ave),Nyack,41.09125586,-73.91959504,Nyack Pour House,NY,,8457277687,3519
18655 N E Trunk Rd,Dundee,45.26582,-123.048782,Nysa Vineyard,OR,,5035383604,3520
100 Asbury Ave,Oceancity,39.287687,-74.565484,O C Brewery,NJ,,6098406017,3521
10810 N Tatum Blvd,Phoenix,33.583983,-111.97815600000001,O H S O Brewery-paradise Vly,AZ,,,3522
1501 S 92nd Pl,Seattle,47.520689000000004,-122.313221,O S Winery,WA,http://www.oswinery.com,2062433427,3523
